unix,date,symbol,Open,High,Low,Close,Volume USD,Volume ETH
1637787840,2021-11-24 21:04:00,ETH/USD,4267.1,4270.14,4264.4,4270.14,58.80375574,251100.269535604
1637787780,2021-11-24 21:03:00,ETH/USD,4276.84,4278.21,4267.67,4267.67,26.50282065,113105.292603386
1637787720,2021-11-24 21:02:00,ETH/USD,4280.91,4280.91,4275.47,4277.45,35.4411822,151597.88480139
1637787660,2021-11-24 21:01:00,ETH/USD,4281.13,4283.49,4279.65,4279.65,4.40123761,18835.7565376365
1637787600,2021-11-24 21:00:00,ETH/USD,4274.6,4281.13,4274.6,4279.93,18.68820523,79984.2102100339
1637787540,2021-11-24 20:59:00,ETH/USD,4269.4,4276.07,4269.4,4274.65,42.92348614,183482.880028351
1637787480,2021-11-24 20:58:00,ETH/USD,4267.15,4273.61,4266.22,4269.57,121.1382673,517208.311916061
1637787420,2021-11-24 20:57:00,ETH/USD,4260.14,4269.16,4259.73,4267.06,44.2101289,188647.272624034
1637787360,2021-11-24 20:56:00,ETH/USD,4257.76,4258.99,4256.97,4258.38,53.54615316,228019.867693481
1637787300,2021-11-24 20:55:00,ETH/USD,4255.81,4259.12,4253.07,4253.07,9.87741066,42009.3189557262
1637787240,2021-11-24 20:54:00,ETH/USD,4253.07,4253.34,4251,4253.34,1.32286011,5626.5738202674
1637787180,2021-11-24 20:53:00,ETH/USD,4252.65,4254.69,4252.45,4252.48,0.3914,1664.420672
1637787120,2021-11-24 20:52:00,ETH/USD,4252.46,4253.6,4250.26,4253.6,1.53389386,6524.570922896
1637787060,2021-11-24 20:51:00,ETH/USD,4247.16,4252.88,4247.16,4252.11,1.9655264,8357.634460704
1637787000,2021-11-24 20:50:00,ETH/USD,4251.52,4255.09,4249.61,4249.61,2.15082835,9140.1816644435
1637786940,2021-11-24 20:49:00,ETH/USD,4257.13,4257.13,4250.1,4250.1,14.53322361,61767.653664861
1637786880,2021-11-24 20:48:00,ETH/USD,4251.35,4257.8,4251.35,4257.8,3.72520086,15861.160221708
1637786820,2021-11-24 20:47:00,ETH/USD,4249.73,4253.8,4249.73,4252.2,19.46570073,82772.052644106
1637786760,2021-11-24 20:46:00,ETH/USD,4245.23,4248.79,4244.02,4248.79,1.91390812,8131.7936811748
1637786700,2021-11-24 20:45:00,ETH/USD,4248.08,4248.23,4243.37,4243.85,6.37379264,27049.419895264
1637786640,2021-11-24 20:44:00,ETH/USD,4249.08,4249.76,4247.09,4249.76,5.4934184,23345.709779584
1637786580,2021-11-24 20:43:00,ETH/USD,4251.48,4254.25,4250.35,4251.2,39.54605165,168118.17477448
1637786520,2021-11-24 20:42:00,ETH/USD,4248.43,4251.79,4243.64,4251.79,5.7394333,24402.865110607
1637786460,2021-11-24 20:41:00,ETH/USD,4249.95,4249.95,4246.77,4248.62,0.4946,2101.367452
1637786400,2021-11-24 20:40:00,ETH/USD,4241.03,4249.9,4240.74,4248.72,2.98218425,12670.46586666
1637786340,2021-11-24 20:39:00,ETH/USD,4239.93,4243.19,4239.93,4241.89,0.7689,3261.589221
1637786280,2021-11-24 20:38:00,ETH/USD,4233.24,4240.62,4233.24,4239.85,4.19871,17801.9005935
1637786220,2021-11-24 20:37:00,ETH/USD,4234.12,4234.12,4229.64,4229.64,0.68284,2888.1673776
1637786160,2021-11-24 20:36:00,ETH/USD,4233.52,4234.06,4232.12,4234.06,0.32433298,1373.2452972988
1637786100,2021-11-24 20:35:00,ETH/USD,4235.15,4235.15,4233.27,4233.98,6.65741558,28187.3644174084
1637786040,2021-11-24 20:34:00,ETH/USD,4233.63,4238.01,4233.63,4235.22,15.53666645,65801.200482369
1637785980,2021-11-24 20:33:00,ETH/USD,4232.02,4233.51,4232.02,4233.51,0.211,893.27061
1637785920,2021-11-24 20:32:00,ETH/USD,4231.92,4232.35,4231.11,4231.11,2.25724875,9550.6677586125
1637785860,2021-11-24 20:31:00,ETH/USD,4242.78,4242.78,4233.58,4233.83,33.29758972,140976.334284228
1637785800,2021-11-24 20:30:00,ETH/USD,4241.59,4242.53,4241.59,4242.53,0.0488,207.035464
1637785740,2021-11-24 20:29:00,ETH/USD,4241.39,4242.18,4239.13,4239.13,9.13671,38731.7014623
1637785680,2021-11-24 20:28:00,ETH/USD,4242.27,4242.27,4240.53,4240.53,7.00874238,29720.7823246614
1637785620,2021-11-24 20:27:00,ETH/USD,4234.85,4242.6,4234.85,4242.6,2.61096,11077.258896
1637785560,2021-11-24 20:26:00,ETH/USD,4232.29,4232.74,4232.29,4232.74,0.9284449,3929.865866026
1637785500,2021-11-24 20:25:00,ETH/USD,4232.26,4232.72,4231.32,4231.32,0.1916,810.720912
1637785440,2021-11-24 20:24:00,ETH/USD,4235.09,4235.81,4229.37,4229.37,5.73391217,24250.8361144329
1637785380,2021-11-24 20:23:00,ETH/USD,4231.99,4236.9,4230.21,4234.34,63.21145259,267658.782159941
1637785320,2021-11-24 20:22:00,ETH/USD,4226.06,4232.49,4226.06,4230.93,16.52880999,69932.2380509907
1637785260,2021-11-24 20:21:00,ETH/USD,4227.57,4228.62,4225.79,4226.62,22.43755573,94835.0217995326
1637785200,2021-11-24 20:20:00,ETH/USD,4226.06,4227.45,4226.03,4227.45,14.67124,62021.933538
1637785140,2021-11-24 20:19:00,ETH/USD,4224.89,4227.16,4224.89,4226.06,20.28697999,85733.9946565394
1637785080,2021-11-24 20:18:00,ETH/USD,4225.04,4226,4223.97,4225.69,0.9997,4224.422293
1637785020,2021-11-24 20:17:00,ETH/USD,4226.55,4227.16,4225.02,4225.02,0.261,1102.73022
1637784960,2021-11-24 20:16:00,ETH/USD,4225.38,4226.25,4225.38,4226.25,1.00508,4247.71935
1637784900,2021-11-24 20:15:00,ETH/USD,4223.33,4223.33,4223.33,4223.33,0,0
1637784840,2021-11-24 20:14:00,ETH/USD,4224.25,4224.25,4222.93,4223.33,2.00879101,8483.7873362633
1637784780,2021-11-24 20:13:00,ETH/USD,4221.49,4221.49,4218.45,4218.45,11.8584721,50024.371630245
1637784720,2021-11-24 20:12:00,ETH/USD,4218.69,4224.71,4218.69,4224.71,0.4974,2101.370754
1637784660,2021-11-24 20:11:00,ETH/USD,4224.98,4226.95,4221.53,4221.53,0.6836854,2886.198426662
1637784600,2021-11-24 20:10:00,ETH/USD,4217.73,4223.49,4216.25,4223.19,1.34615,5685.0472185
1637784540,2021-11-24 20:09:00,ETH/USD,4213.97,4219.22,4213.97,4217.86,1.78365425,7523.203914905
1637784480,2021-11-24 20:08:00,ETH/USD,4205.54,4213.94,4205.54,4213.94,1.85595,7820.861943
1637784420,2021-11-24 20:07:00,ETH/USD,4208.11,4211.48,4207.68,4207.68,26.13403381,109963.651381661
1637784360,2021-11-24 20:06:00,ETH/USD,4206.01,4207.99,4205.8,4207.16,1.11033,4671.3359628
1637784300,2021-11-24 20:05:00,ETH/USD,4203.27,4205.27,4202.05,4205.27,40.23279598,169189.769950815
1637784240,2021-11-24 20:04:00,ETH/USD,4204.59,4204.59,4202.88,4202.88,1.177407,4948.50033216
1637784180,2021-11-24 20:03:00,ETH/USD,4203.73,4205.1,4203.73,4205.1,0.13486,567.099786
1637784120,2021-11-24 20:02:00,ETH/USD,4210.13,4210.71,4207.1,4207.1,1.4137,5947.57727
1637784060,2021-11-24 20:01:00,ETH/USD,4211.88,4211.88,4209.97,4209.97,0.106,446.25682
1637784000,2021-11-24 20:00:00,ETH/USD,4213.24,4215.52,4211.1,4211.1,0.45900001,1932.894942111
1637783940,2021-11-24 19:59:00,ETH/USD,4210.66,4216.61,4210.66,4215,8.14359108,34325.2364022
1637783880,2021-11-24 19:58:00,ETH/USD,4210.42,4210.42,4208.67,4208.67,2.533,10660.56111
1637783820,2021-11-24 19:57:00,ETH/USD,4210.7,4210.7,4208.41,4208.41,3.94067506,16583.9763292546
1637783760,2021-11-24 19:56:00,ETH/USD,4207.92,4208.2,4207.19,4207.52,6.494,27323.63488
1637783700,2021-11-24 19:55:00,ETH/USD,4213.26,4213.26,4213.26,4213.26,0,0
1637783640,2021-11-24 19:54:00,ETH/USD,4213.26,4213.26,4213.26,4213.26,0.23615,994.961349
1637783580,2021-11-24 19:53:00,ETH/USD,4211.63,4214.99,4211.63,4214.99,2.492,10503.75508
1637783520,2021-11-24 19:52:00,ETH/USD,4211.77,4212.03,4210.58,4211.99,1.58706276,6684.6924744924
1637783460,2021-11-24 19:51:00,ETH/USD,4211.49,4212.28,4211.15,4211.61,3.68156492,15505.3156327212
1637783400,2021-11-24 19:50:00,ETH/USD,4209.25,4214.48,4209.16,4214.48,10.40341864,43844.9997899072
1637783340,2021-11-24 19:49:00,ETH/USD,4212.98,4212.98,4208.25,4208.25,18.18272315,76517.4446959875
1637783280,2021-11-24 19:48:00,ETH/USD,4222.97,4222.97,4213.13,4214.86,1.59521065,6723.589560259
1637783220,2021-11-24 19:47:00,ETH/USD,4224.47,4224.47,4222.33,4223.87,4.45837441,18831.5939191667
1637783160,2021-11-24 19:46:00,ETH/USD,4226.73,4226.73,4226.73,4226.73,0,0
1637783100,2021-11-24 19:45:00,ETH/USD,4226.73,4226.73,4226.73,4226.73,0.1096,463.249608
1637783040,2021-11-24 19:44:00,ETH/USD,4224,4224.41,4222.41,4222.41,2.8255,11930.419455
1637782980,2021-11-24 19:43:00,ETH/USD,4220.79,4224.9,4220.26,4224.9,2.90629199,12278.793028551
1637782920,2021-11-24 19:42:00,ETH/USD,4217.79,4219.13,4217.79,4219.13,4.60349341,19422.7371509333
1637782860,2021-11-24 19:41:00,ETH/USD,4216.05,4217.81,4215.3,4215.3,2.07814704,8760.013217712
1637782800,2021-11-24 19:40:00,ETH/USD,4222.26,4223.17,4217.27,4217.27,2.23667,9432.6412909
1637782740,2021-11-24 19:39:00,ETH/USD,4224,4227.73,4222.24,4222.24,5.61964886,23727.5062026464
1637782680,2021-11-24 19:38:00,ETH/USD,4222.88,4224,4222.88,4224,14.00688,59165.06112
1637782620,2021-11-24 19:37:00,ETH/USD,4229.22,4229.22,4227.99,4227.99,0.678,2866.57722
1637782560,2021-11-24 19:36:00,ETH/USD,4226.46,4229.08,4226.46,4229.08,0.70341788,2974.8104879504
1637782500,2021-11-24 19:35:00,ETH/USD,4224.05,4228.12,4224.05,4228.12,0.73884957,3123.9446439084
1637782440,2021-11-24 19:34:00,ETH/USD,4216.94,4222.64,4216.94,4222.64,12.57958929,53119.0769195256
1637782380,2021-11-24 19:33:00,ETH/USD,4218.46,4218.77,4218.46,4218.77,2,8437.54
1637782320,2021-11-24 19:32:00,ETH/USD,4217.87,4221.95,4217.53,4221.95,1.67497791,7071.6729871245
1637782260,2021-11-24 19:31:00,ETH/USD,4216.45,4221.81,4216.45,4221.81,10.5319,44463.680739
1637782200,2021-11-24 19:30:00,ETH/USD,4216.45,4218.74,4216.45,4218.2,14.087,59421.7834
1637782140,2021-11-24 19:29:00,ETH/USD,4211.73,4213.8,4211.73,4213.8,2.90688296,12249.023416848
1637782080,2021-11-24 19:28:00,ETH/USD,4214.79,4214.79,4214.01,4214.01,0.1149,484.189749
1637782020,2021-11-24 19:27:00,ETH/USD,4216.66,4216.66,4216.66,4216.66,0.04,168.6664
1637781960,2021-11-24 19:26:00,ETH/USD,4218.71,4219.92,4217.08,4217.08,10.21078841,43059.7115880428
1637781900,2021-11-24 19:25:00,ETH/USD,4222.21,4222.21,4222.21,4222.21,6.99999,29555.4277779
1637781840,2021-11-24 19:24:00,ETH/USD,4220.79,4221.87,4220.79,4220.83,8.30608436,35058.5700492188
1637781780,2021-11-24 19:23:00,ETH/USD,4219.66,4221.9,4219.66,4221.9,0.67147496,2834.900133624
1637781720,2021-11-24 19:22:00,ETH/USD,4215.16,4221.59,4215.16,4221.59,4.9777727,21014.115452593
1637781660,2021-11-24 19:21:00,ETH/USD,4212.66,4212.66,4212.66,4212.66,0,0
1637781600,2021-11-24 19:20:00,ETH/USD,4213.14,4214.22,4212.66,4212.66,7.26149,30590.1884634
1637781540,2021-11-24 19:19:00,ETH/USD,4211.54,4211.85,4211.54,4211.85,10.74107793,45239.8090794705
1637781480,2021-11-24 19:18:00,ETH/USD,4207.72,4208.31,4205.44,4206.6,17.34680461,72971.068272426
1637781420,2021-11-24 19:17:00,ETH/USD,4210.21,4210.21,4208.19,4208.19,7.08609,29819.6130771
1637781360,2021-11-24 19:16:00,ETH/USD,4210.92,4210.92,4207.78,4207.78,7.11292605,29929.627974669
1637781300,2021-11-24 19:15:00,ETH/USD,4209.58,4210.88,4208.17,4208.17,26.55548,111749.9742716
1637781240,2021-11-24 19:14:00,ETH/USD,4205.28,4206.02,4205.28,4205.89,0.8042987,3382.791859343
1637781180,2021-11-24 19:13:00,ETH/USD,4206.04,4207.05,4205.3,4205.93,9.00652002,37880.7927477186
1637781120,2021-11-24 19:12:00,ETH/USD,4203.94,4207.71,4203.94,4207.71,19.65359623,82696.6333929333
1637781060,2021-11-24 19:11:00,ETH/USD,4206.3,4206.38,4203.94,4203.94,0.93325,3923.327005
1637781000,2021-11-24 19:10:00,ETH/USD,4206.09,4206.43,4205.07,4205.07,1.43735303,6044.1701058621
1637780940,2021-11-24 19:09:00,ETH/USD,4214.88,4214.88,4205.96,4206.58,2.88760395,12146.937023991
1637780880,2021-11-24 19:08:00,ETH/USD,4214.34,4214.34,4214.34,4214.34,0,0
1637780820,2021-11-24 19:07:00,ETH/USD,4215.33,4215.33,4214.34,4214.34,0.37677515,1587.858585651
1637780760,2021-11-24 19:06:00,ETH/USD,4221.67,4224.31,4221.67,4224.31,1.30755833,5523.5317290023
1637780700,2021-11-24 19:05:00,ETH/USD,4224.83,4224.83,4221.77,4221.77,0.25237274,1065.4596625498
1637780640,2021-11-24 19:04:00,ETH/USD,4230.74,4230.74,4227.14,4227.91,1.31611955,5564.4350066405
1637780580,2021-11-24 19:03:00,ETH/USD,4237.37,4237.37,4234.63,4234.63,14.01748,59358.8413324
1637780520,2021-11-24 19:02:00,ETH/USD,4235.19,4235.52,4235.19,4235.52,0.4392,1860.240384
1637780460,2021-11-24 19:01:00,ETH/USD,4238.74,4240,4237.02,4237.02,19.05501348,80736.4732150296
1637780400,2021-11-24 19:00:00,ETH/USD,4234.22,4235.44,4233.82,4235.44,0.62534,2648.5900496
1637780340,2021-11-24 18:59:00,ETH/USD,4232.1,4232.1,4232.1,4232.1,1.6095,6811.56495
1637780280,2021-11-24 18:58:00,ETH/USD,4230.36,4230.36,4227.72,4227.72,24.04178171,101641.921371001
1637780220,2021-11-24 18:57:00,ETH/USD,4225.03,4227.22,4225.03,4227.22,1.39544825,5898.866751365
1637780160,2021-11-24 18:56:00,ETH/USD,4223.51,4224.17,4223.51,4224.17,0.2415,1020.137055
1637780100,2021-11-24 18:55:00,ETH/USD,4223.06,4223.06,4223.06,4223.06,0.59209282,2500.4435044292
1637780040,2021-11-24 18:54:00,ETH/USD,4230.35,4230.35,4229.14,4229.14,3.45764459,14622.8630413526
1637779980,2021-11-24 18:53:00,ETH/USD,4229.99,4229.99,4229.99,4229.99,0.0913,386.198087
1637779920,2021-11-24 18:52:00,ETH/USD,4229.31,4229.31,4227.98,4227.98,12.15367456,51385.4929661888
1637779860,2021-11-24 18:51:00,ETH/USD,4229.08,4229.08,4226.74,4227.94,16.26241574,68756.5180037756
1637779800,2021-11-24 18:50:00,ETH/USD,4227.44,4232.19,4226.89,4230.25,1.94210421,8215.5863343525
1637779740,2021-11-24 18:49:00,ETH/USD,4225,4226.89,4225,4226.89,0.83586663,3533.1162996807
1637779680,2021-11-24 18:48:00,ETH/USD,4220.47,4223.52,4220.46,4223.52,12.51908233,52874.5946024016
1637779620,2021-11-24 18:47:00,ETH/USD,4223.07,4223.37,4220.74,4220.74,14.96020494,63143.1353984556
1637779560,2021-11-24 18:46:00,ETH/USD,4219.23,4219.59,4219.23,4219.27,8.18255,34524.3877385
1637779500,2021-11-24 18:45:00,ETH/USD,4218.57,4221.15,4218.57,4220.96,1.81880855,7677.118137208
1637779440,2021-11-24 18:44:00,ETH/USD,4221.35,4221.35,4218.09,4218.57,2.87856759,12143.4388781463
1637779380,2021-11-24 18:43:00,ETH/USD,4223.09,4223.51,4220.67,4221.19,14.82774,62590.7078106
1637779320,2021-11-24 18:42:00,ETH/USD,4219.76,4225.7,4219.75,4224.33,18.4843418,78083.959595994
1637779260,2021-11-24 18:41:00,ETH/USD,4223.72,4224.78,4220.85,4221.02,11.51796979,48617.5808429858
1637779200,2021-11-24 18:40:00,ETH/USD,4223.01,4227.74,4223.01,4224.04,15.58239602,65820.6640843208
1637779140,2021-11-24 18:39:00,ETH/USD,4223.44,4224.13,4222.85,4224.13,1.07978422,4561.1489172286
1637779080,2021-11-24 18:38:00,ETH/USD,4226.47,4226.47,4222.03,4222.03,2.28483715,9646.6509924145
1637779020,2021-11-24 18:37:00,ETH/USD,4229.98,4229.98,4226.05,4226.05,8.16749149,34516.2274113145
1637778960,2021-11-24 18:36:00,ETH/USD,4240.79,4240.79,4232.76,4233.11,1.24282037,5260.9953364507
1637778900,2021-11-24 18:35:00,ETH/USD,4241.89,4242.21,4239.74,4241.84,1.68015652,7126.9551327968
1637778840,2021-11-24 18:34:00,ETH/USD,4244.47,4244.47,4243.58,4243.58,11.2985812,47946.433208696
1637778780,2021-11-24 18:33:00,ETH/USD,4243.07,4243.07,4243.07,4243.07,0.58939265,2500.8342714355
1637778720,2021-11-24 18:32:00,ETH/USD,4242.51,4244.02,4242.51,4244.02,0.0524,222.386648
1637778660,2021-11-24 18:31:00,ETH/USD,4243.2,4243.2,4243.2,4243.2,0.2727,1157.12064
1637778600,2021-11-24 18:30:00,ETH/USD,4245.07,4245.07,4245.07,4245.07,0.645,2738.07015
1637778540,2021-11-24 18:29:00,ETH/USD,4246.88,4246.88,4244.04,4244.04,7.98920758,33906.5165378232
1637778480,2021-11-24 18:28:00,ETH/USD,4247.53,4247.59,4247.53,4247.53,3.52748862,14983.1137381086
1637778420,2021-11-24 18:27:00,ETH/USD,4243.51,4245.84,4243.5,4245.84,5.16773836,21941.3902384224
1637778360,2021-11-24 18:26:00,ETH/USD,4248.33,4248.48,4247.24,4248.48,1.90026899,8073.2547986352
1637778300,2021-11-24 18:25:00,ETH/USD,4250.74,4250.74,4246.44,4247.85,3.87211,16448.1424635
1637778240,2021-11-24 18:24:00,ETH/USD,4253.29,4253.87,4253.29,4253.87,0.12404833,527.6854695371
1637778180,2021-11-24 18:23:00,ETH/USD,4253.11,4254.15,4252.39,4254.15,2.20888628,9396.933568062
1637778120,2021-11-24 18:22:00,ETH/USD,4253.97,4253.97,4252.31,4252.5,3.8078,16192.6695
1637778060,2021-11-24 18:21:00,ETH/USD,4254.32,4254.32,4253.09,4254.01,3.38439651,14397.2565975051
1637778000,2021-11-24 18:20:00,ETH/USD,4261.43,4261.74,4256.18,4257.12,5.09849087,21704.8874524944
1637777940,2021-11-24 18:19:00,ETH/USD,4252.01,4258.93,4252.01,4258.93,0.15711378,669.1365910554
1637777880,2021-11-24 18:18:00,ETH/USD,4252.53,4255.25,4252.53,4254.87,3.46284397,14733.9509226339
1637777820,2021-11-24 18:17:00,ETH/USD,4242.02,4250.7,4242.02,4250.17,0.66791498,2838.7522105466
1637777760,2021-11-24 18:16:00,ETH/USD,4237.11,4242.11,4235.42,4240.62,5.67236601,24054.3487493262
1637777700,2021-11-24 18:15:00,ETH/USD,4236.83,4236.83,4236.83,4236.83,0.59034,2501.1702222
1637777640,2021-11-24 18:14:00,ETH/USD,4241.67,4241.67,4239.75,4239.75,1.92135,8146.0436625
1637777580,2021-11-24 18:13:00,ETH/USD,4247.04,4248.04,4245.39,4245.54,3.71165316,15757.9719569064
1637777520,2021-11-24 18:12:00,ETH/USD,4247.24,4247.24,4247.24,4247.24,3.78607,16080.3479468
1637777460,2021-11-24 18:11:00,ETH/USD,4242.65,4245.31,4241.55,4241.55,0.28607852,1213.416346506
1637777400,2021-11-24 18:10:00,ETH/USD,4242.93,4245.69,4242.93,4244.5,23.13983841,98217.044131245
1637777340,2021-11-24 18:09:00,ETH/USD,4238.69,4248.86,4238.6,4248.86,35.45498955,150643.286899413
1637777280,2021-11-24 18:08:00,ETH/USD,4237.16,4239.18,4233.81,4239.18,3.39674463,14399.4119006034
1637777220,2021-11-24 18:07:00,ETH/USD,4238.06,4238.7,4233.34,4233.34,5.79234631,24520.9713279754
1637777160,2021-11-24 18:06:00,ETH/USD,4238.06,4241.42,4238.06,4238.76,20.88541772,88528.2732148272
1637777100,2021-11-24 18:05:00,ETH/USD,4223.44,4236.93,4223.44,4236.93,11.94585619,50613.7564670967
1637777040,2021-11-24 18:04:00,ETH/USD,4223.63,4225.04,4223.63,4225.04,4,16900.16
1637776980,2021-11-24 18:03:00,ETH/USD,4224.09,4224.45,4224.09,4224.45,9.89038,41781.415791
1637776920,2021-11-24 18:02:00,ETH/USD,4222.43,4222.43,4221.82,4221.82,0.22864086,965.2805555652
1637776860,2021-11-24 18:01:00,ETH/USD,4218.4,4218.54,4217.95,4218.54,2.2922,9669.737388
1637776800,2021-11-24 18:00:00,ETH/USD,4213.19,4213.19,4213.19,4213.19,0.00866187,36.4941040653
1637776740,2021-11-24 17:59:00,ETH/USD,4213.2,4213.2,4213.2,4213.2,0,0
1637776680,2021-11-24 17:58:00,ETH/USD,4215.08,4215.08,4212.22,4213.2,0.5828,2455.45296
1637776620,2021-11-24 17:57:00,ETH/USD,4214.65,4214.65,4213.19,4213.19,7.1,29913.649
1637776560,2021-11-24 17:56:00,ETH/USD,4216.36,4216.36,4213.78,4213.78,2.088,8798.37264
1637776500,2021-11-24 17:55:00,ETH/USD,4216.08,4220.78,4216.08,4220.78,0.89874847,3793.4195672066
1637776440,2021-11-24 17:54:00,ETH/USD,4212.78,4219.28,4209.98,4216.44,5.886,24817.96584
1637776380,2021-11-24 17:53:00,ETH/USD,4216.55,4216.55,4216.55,4216.55,0,0
1637776320,2021-11-24 17:52:00,ETH/USD,4216.46,4216.55,4216.46,4216.55,0.94375065,3979.3718032575
1637776260,2021-11-24 17:51:00,ETH/USD,4218.59,4218.59,4218.59,4218.59,0,0
1637776200,2021-11-24 17:50:00,ETH/USD,4217.8,4218.59,4217.8,4218.59,0.91211706,3847.8479081454
1637776140,2021-11-24 17:49:00,ETH/USD,4219.21,4220.93,4217.05,4217.05,1.49878621,6320.4563868805
1637776080,2021-11-24 17:48:00,ETH/USD,4221.45,4221.45,4219.72,4219.72,0.42424422,1790.1918200184
1637776020,2021-11-24 17:47:00,ETH/USD,4221.25,4221.25,4221.25,4221.25,0,0
1637775960,2021-11-24 17:46:00,ETH/USD,4220.36,4221.25,4220.36,4221.25,1.5874,6700.81225
1637775900,2021-11-24 17:45:00,ETH/USD,4219.92,4223.68,4219.92,4223.08,0.39463583,1666.5786809564
1637775840,2021-11-24 17:44:00,ETH/USD,4212.66,4217,4212.66,4217,0.8839467,3727.6032339
1637775780,2021-11-24 17:43:00,ETH/USD,4212.03,4212.03,4211.38,4211.64,1.42361767,5995.7651236788
1637775720,2021-11-24 17:42:00,ETH/USD,4212.45,4212.45,4211.03,4211.03,3.10431543,13072.3654051929
1637775660,2021-11-24 17:41:00,ETH/USD,4214.26,4214.26,4211.26,4213.63,2.05094513,8641.9239281219
1637775600,2021-11-24 17:40:00,ETH/USD,4214.08,4214.08,4213.24,4213.25,7.83422611,33007.5531579575
1637775540,2021-11-24 17:39:00,ETH/USD,4217.11,4217.11,4214.08,4214.08,5.34264291,22514.3246341728
1637775480,2021-11-24 17:38:00,ETH/USD,4219.2,4219.6,4218.19,4218.19,5.10274081,21524.3302573339
1637775420,2021-11-24 17:37:00,ETH/USD,4219.85,4219.85,4219.85,4219.85,0.122,514.8217
1637775360,2021-11-24 17:36:00,ETH/USD,4214.99,4215.87,4214.99,4215.76,5.54070383,23358.2775783608
1637775300,2021-11-24 17:35:00,ETH/USD,4214.98,4216.33,4213.24,4216.33,3.05689122,12888.8621576226
1637775240,2021-11-24 17:34:00,ETH/USD,4210.41,4211.16,4209.14,4209.49,14.62805152,61576.6365929248
1637775180,2021-11-24 17:33:00,ETH/USD,4214.44,4214.44,4210.09,4211.98,8.06964248,33989.1727329104
1637775120,2021-11-24 17:32:00,ETH/USD,4221.22,4221.22,4216.51,4216.51,0.3506999,1478.729635349
1637775060,2021-11-24 17:31:00,ETH/USD,4221.42,4222.56,4220.47,4220.47,1.20580925,5089.0817653475
1637775000,2021-11-24 17:30:00,ETH/USD,4229.12,4229.12,4221.18,4222.41,20.80614216,87852.0627178056
1637774940,2021-11-24 17:29:00,ETH/USD,4226.51,4227.9,4222.49,4222.49,1.52586033,6442.9299848217
1637774880,2021-11-24 17:28:00,ETH/USD,4226.56,4226.62,4226.56,4226.62,2.0037,8468.878494
1637774820,2021-11-24 17:27:00,ETH/USD,4228.75,4232.8,4227.14,4227.14,3.12241598,13198.8894856972
1637774760,2021-11-24 17:26:00,ETH/USD,4230.34,4230.34,4228.08,4228.66,0.98493,4164.9340938
1637774700,2021-11-24 17:25:00,ETH/USD,4229.94,4230.36,4229.3,4230.36,0.45912397,1942.2596777292
1637774640,2021-11-24 17:24:00,ETH/USD,4228.25,4230.61,4228.25,4230.61,0.48128837,2036.1433910057
1637774580,2021-11-24 17:23:00,ETH/USD,4230.5,4230.5,4228.61,4229.15,0.94655857,4003.1381763155
1637774520,2021-11-24 17:22:00,ETH/USD,4231.41,4231.41,4230.94,4230.94,0.91318057,3863.6122008358
1637774460,2021-11-24 17:21:00,ETH/USD,4231.82,4231.82,4231.82,4231.82,0.478,2022.80996
1637774400,2021-11-24 17:20:00,ETH/USD,4231.32,4234.41,4231.32,4234.41,6.5101,27566.432541
1637774340,2021-11-24 17:19:00,ETH/USD,4234.81,4234.81,4234.81,4234.81,0.2321,982.899401
1637774280,2021-11-24 17:18:00,ETH/USD,4234.46,4237.02,4234.26,4234.26,6.30696652,26705.3360569752
1637774220,2021-11-24 17:17:00,ETH/USD,4237.26,4237.62,4233.51,4233.97,1.8234747,7720.537175559
1637774160,2021-11-24 17:16:00,ETH/USD,4240.75,4240.75,4239.64,4239.64,1.69162,7171.8598168
1637774100,2021-11-24 17:15:00,ETH/USD,4244.34,4247.83,4242.76,4243.18,108.61679162,460880.597866152
1637774040,2021-11-24 17:14:00,ETH/USD,4247.07,4250.12,4247.07,4250.12,0.21919804,931.6179737648
1637773980,2021-11-24 17:13:00,ETH/USD,4252.8,4253.71,4251.39,4251.39,11.4584571,48714.369930369
1637773920,2021-11-24 17:12:00,ETH/USD,4251.46,4251.46,4251.46,4251.46,0.2726,1158.947996
1637773860,2021-11-24 17:11:00,ETH/USD,4245.32,4245.32,4245.32,4245.32,0.692,2937.76144
1637773800,2021-11-24 17:10:00,ETH/USD,4242.99,4244.6,4242.99,4244.6,0.25147175,1067.39699005
1637773740,2021-11-24 17:09:00,ETH/USD,4237.01,4237.01,4237.01,4237.01,0,0
1637773680,2021-11-24 17:08:00,ETH/USD,4233.75,4237.01,4233.75,4237.01,9.49184592,40217.0460814992
1637773620,2021-11-24 17:07:00,ETH/USD,4237.99,4237.99,4233.02,4233.02,23.98065081,101510.574491746
1637773560,2021-11-24 17:06:00,ETH/USD,4241.28,4241.31,4241.28,4241.31,0.27203318,1153.7770466658
1637773500,2021-11-24 17:05:00,ETH/USD,4242.5,4242.5,4240.44,4241.9,9.15255,38824.201845
1637773440,2021-11-24 17:04:00,ETH/USD,4244.36,4244.36,4244.36,4244.36,0.0722,306.442792
1637773380,2021-11-24 17:03:00,ETH/USD,4243.91,4243.91,4243.91,4243.91,0.0684,290.283444
1637773320,2021-11-24 17:02:00,ETH/USD,4235.67,4238.61,4235.67,4238.47,22.39734642,94930.4808807774
1637773260,2021-11-24 17:01:00,ETH/USD,4226.41,4234.65,4226.41,4234.65,5.63806812,23875.245164358
